u,i,b,t
100009,1076266,0,1512302176
100009,1434990,0,1512302557
100009,2167765,0,1512302825
100009,4610105,0,1512303253
100010,4214932,0,1511796088
100010,4311738,0,1511797379
100010,4214932,0,1511797848
100010,2570183,0,1511819632
100010,3566639,0,1511819729
100010,3566639,0,1511822027
100010,3566639,0,1511822114
100010,3918670,0,1511877026
100010,2323009,0,1511878928
100010,4703151,0,1511879096
100010,628970,0,1511922438
100010,3076657,0,1511923694
100010,2810292,0,1511923810
100010,3468442,0,1511923903
100010,1251533,0,1511944744
100010,315757,0,1511944757
100010,4378065,0,1511944890
100010,1030504,0,1511944990
100010,684007,0,1511945017
100010,684007,0,1511945517
100010,4793804,0,1511945571
100010,4698269,0,1511945849
100010,3030599,0,1511945872
100010,2282568,0,1511946044
100010,4219741,0,1511951906
100010,4219741,0,1511951932
100010,3003631,0,1511966398
100010,1344528,0,1511967189
100010,5088771,0,1511999159
100010,2042828,0,1512035689
100010,3294260,0,1512035815
100010,3923080,0,1512036088
100010,3076657,0,1512036297
100010,4287394,0,1512036811
100010,4703151,0,1512037079
100010,700222,0,1512037371
100010,2491697,0,1512052226
100010,1120189,0,1512052322
100010,2491697,0,1512052341
100010,569938,0,1512052490
100010,3294260,0,1512052765
100010,1344528,0,1512053071
100010,4093743,0,1512053497
100010,684007,0,1512082472
100010,3294260,0,1512082481
100010,1344528,0,1512082687
100010,628970,0,1512085381
100010,1419997,0,1512085769
100010,4463971,0,1512086892
100010,1268019,1,1512087173
100010,3550684,0,1512087787
100010,4663020,0,1512088353
100010,3480736,0,1512088434
100010,1900509,0,1512118507
100010,1874574,0,1512121084
100010,1723753,0,1512151135
100010,2154071,0,1512225243
100010,1739363,0,1512225266
100010,2154071,0,1512225433
100010,1739363,0,1512225457
100010,3468442,0,1512225886
100010,4378065,0,1512226326
100010,1734252,0,1512226471
100010,1734252,0,1512226507
100010,3434346,0,1512226610
100010,1734252,0,1512226652
100010,3434346,0,1512226683
100010,4287394,0,1512261644
100021,3441336,0,1511940890
100021,3559260,0,1511941035
100021,1580776,0,1512043160
100021,1580776,0,1512044053
100021,3441336,0,1512058169
100021,1785363,0,1512058443
100021,3559260,0,1512059112
100021,2869237,0,1512140562
100021,3969982,0,1512142368
100021,3559260,0,1512225464
100021,5113487,0,1512312115
100021,5113487,0,1512312189
100030,2494086,0,1511594918
100030,341797,2,1511594937
100030,2149396,0,1511595056
100030,2494086,0,1511595567
100030,341797,0,1511595603
100030,4485349,0,1511595611
100030,2074546,2,1511595630
100030,3234727,0,1511597197
100030,1670283,0,1511597228
100030,1670283,0,1511597307
100030,3234727,0,1511597317
100030,256063,0,1511597332
100030,1484119,0,1511597474
100030,529009,0,1511597615
100030,1484119,0,1511597770
100030,2074546,0,1511612993
100030,4485349,0,1511613085
100030,2074546,0,1511613443
100030,2149396,0,1511613813
100030,2074546,0,1511613987
100030,4485349,0,1511614062
100030,341797,0,1511614374
100030,2149396,0,1511614935
100030,2074546,0,1511614977
100030,3543079,0,1511615525
100030,686241,0,1511615543
100030,3318967,0,1511615688
100030,861503,0,1511615800
100030,3905840,0,1511615837
100030,1506915,0,1511615984
100030,861503,0,1511616744
100030,861503,0,1511617075
100030,1970430,0,1511617809
100030,2793610,0,1511617848
100030,861503,0,1511618179
100030,256063,0,1511618193
100030,1970430,0,1511618229
100030,861503,0,1511618424
100030,2793610,2,1511618577
100030,1970430,0,1511618585
100030,2793610,0,1511618734
100030,2149396,0,1511618827
100030,340240,0,1511618964
100030,2218897,0,1511619172
100030,3157955,0,1511619200
100030,2218897,0,1511619433
100030,340240,0,1511619448
100030,3157955,2,1511619570
100030,340240,0,1511619899
100030,3157955,0,1511620340
100030,2793610,0,1511620980
100030,2149396,2,1511621098
100030,2074546,0,1511621432
100030,341797,0,1511621532
100030,2149396,0,1511621549
100030,341797,2,1511621595
100030,2149396,0,1511625288
100030,341797,0,1511625479
100030,2494086,0,1511625595
100030,2074546,0,1511626177
100030,2494086,0,1511626336
100030,341797,3,1511626467
100030,2149396,3,1511626467
100030,2074546,3,1511626467
100030,2494086,3,1511626467
100030,810085,0,1511626584
100030,2149396,0,1511626941
100030,4884363,0,1511627194
100030,2353009,0,1511627372
100030,4884363,0,1511627501
100030,3157955,2,1511627807
100030,2793610,0,1511628071
100030,3157955,0,1511628194
100030,3157955,0,1511665273
100030,323586,0,1511667589
100030,2793610,0,1511684220
100030,686241,0,1511686376
100030,3157955,0,1511708338
100030,686241,0,1512055409
100030,1134258,0,1512223036
100030,1402604,0,1512223389
100030,1134258,0,1512224531
100030,810085,0,1512267697
100030,4969106,2,1512272985
100030,369804,2,1512273013
100030,3377446,0,1512273026
100030,369804,0,1512273037
100030,4969106,0,1512273074
100030,369804,0,1512273181
100030,4969106,0,1512273195
100038,2125669,0,1511630301
100038,22029,0,1511630368
100038,1126177,0,1511630411
100038,5118763,0,1511630552
100038,2166054,0,1511974456
100038,2290682,0,1511974476
100038,640975,0,1511974614
100038,2207478,0,1511974668
100038,1174398,0,1511974689
100038,4921883,2,1511974831
100038,1691842,0,1511975165
100038,4626061,0,1512092912
100038,3966091,2,1512092997
100038,4171883,2,1512093096
100038,53068,2,1512093904
100038,2491788,2,1512138827
100038,53068,0,1512314403
100038,4171883,0,1512314449
100038,3966091,0,1512314473
100038,4921883,0,1512314544
100038,1812250,0,1512316125
100059,3783780,0,1511780153
100059,4795642,0,1511780284
100059,4167922,0,1511785568
100059,612002,0,1511785671
100059,1608497,0,1511785782
100059,4678820,0,1511785842
100059,944941,0,1511796030
100059,4008462,0,1511796122
100059,1402039,0,1511796768
100059,944941,0,1511796772
100059,646754,0,1512296946
100068,4532263,0,1511568589
100068,355791,0,1511569165
100068,355791,0,1511586762
100068,4532263,0,1511586813
100068,4309220,3,1511586901
100068,355791,0,1511605499
100068,4532263,0,1511605627
100068,2510355,0,1511606693
100068,4406264,1,1511606838
100068,2510355,0,1511606841
100068,5039909,0,1511607143
100068,5039909,0,1511607239
100068,4532263,0,1511608069
100068,353862,0,1511608785
100068,353862,0,1511609082
100068,3712051,0,1511609472
100068,355791,0,1511609913
100068,355791,0,1511610384
100068,2854646,0,1511614954
100068,272682,0,1511615338
100068,4532263,0,1511616258
100068,3133778,1,1511616588
100068,2854646,0,1511616589
100068,4536262,2,1511616615
100068,3133778,2,1511616667
100068,3133778,0,1511616735
100068,4532263,0,1511616860
100068,4536262,0,1511618280
100068,3133778,0,1511618321
100068,4532263,0,1511618339
100068,4536262,0,1511618368
100068,1261392,0,1511618616
100068,1261392,0,1511618621
100068,3712051,1,1511618863
100068,353862,1,1511618867
100068,3133778,0,1511622415
100068,1048137,0,1511622444
100068,1846009,0,1511622518
100068,4294970,0,1511622736
100068,3133778,0,1511623063
100068,3237939,0,1511623533
100068,4107876,0,1511623732
100068,4539136,2,1511623859
100068,4718804,0,1511659997
100068,2685818,1,1511670784
100068,4539136,0,1511671152
100068,3133778,0,1511671168
100068,4548328,0,1511671703
100068,3133778,2,1511671937
100068,1048137,0,1511672163
100068,3451368,1,1511672346
100068,2685818,0,1511672363
100068,1963003,2,1511672698
100068,1963003,0,1511672886
100068,3133778,0,1511672912
100068,2685818,0,1511672949
100068,3133778,0,1511673168
100068,2017693,0,1511688745
100068,2928925,0,1511688840
100068,1963003,0,1511706508
100068,1048137,0,1511706522
100068,1055280,0,1511706854
100068,1963003,3,1511712424
100068,1048137,3,1511712424
100068,2017693,0,1511738931
100068,1290210,0,1511739013
100068,2017693,0,1511739444
100068,1290210,0,1511739509
100068,1963003,0,1511751165
100068,1963003,0,1511751218
100068,3542286,0,1511751853
100068,4532263,0,1511752300
100068,3353147,2,1511788374
100068,1290210,0,1511825363
100068,2928925,0,1511825575
100068,3791839,2,1511942950
100068,1951985,0,1511943043
100068,1112442,0,1511943081
100068,2770725,0,1511943288
100068,2770725,0,1511943312
100068,2770725,0,1511943321
100068,353862,2,1511952768
100068,353862,0,1511952902
100068,3712051,2,1511952960
100068,3491900,0,1512020907
100068,784642,0,1512021283
100068,3491900,0,1512021564
100068,784642,3,1512021611
100068,3353147,0,1512021890
100068,3491900,1,1512021914
100068,353862,1,1512021917
100068,3791839,0,1512094980
100068,4462835,0,1512095080
100068,36061,0,1512107226
100068,3353147,0,1512107808
100068,272682,0,1512107823
100068,3276545,0,1512107833
100068,4462835,0,1512107902
100068,4294970,0,1512108014
100068,3451368,0,1512112859
100068,1963003,0,1512178738
100068,4260282,0,1512214058
100068,4260282,0,1512214466
100068,36780,0,1512214775
100068,4260282,0,1512215331
100075,2425933,0,1511550799
100075,1139775,0,1511550946
100075,4535925,2,1511552043
100075,2588261,0,1511596864
100075,3916424,0,1511596980
100075,2588261,0,1511597126
100075,4535925,0,1511607560
100075,4898965,0,1511612602
100075,2137361,0,1511631198
100075,1821620,2,1511641258
100075,3427742,0,1511668562
100075,2137361,0,1511675841
100075,2236861,0,1511675954
100075,2137361,0,1511676746
100075,1572291,0,1511689029
100075,2588261,0,1511689999
100075,1557986,0,1511690270
100075,3916424,0,1511690382
100075,4202889,0,1511690659
100075,2995799,0,1511691506
100075,2444762,0,1511692760
100075,1950861,0,1511693334
100075,4007539,0,1511702694
100075,2137361,0,1511730127
100075,4916052,0,1511768688
100075,940223,0,1511775053
100075,1971928,2,1511775389
100075,773920,0,1511777998
100075,3930383,0,1511778077
100075,4665107,0,1511778126
100075,1167281,0,1511778201
100075,1971928,0,1511819510
100075,3427742,0,1511820170
100075,2005063,0,1511907544
100075,940223,0,1511908023
100075,3986868,0,1511912260
100075,3986868,0,1511912522
100075,2236861,0,1511912846
100075,3973743,0,1511913295
100075,2236861,0,1511913322
100075,551325,3,1511977513
100075,551325,0,1511987510
100075,551325,0,1511988942
100075,2137361,0,1511993911
100075,551325,3,1512004420
100075,1167281,0,1512004940
100075,1971928,0,1512038610
100075,551325,0,1512038674
100075,730324,0,1512101502
100075,904975,0,1512107475
100075,730324,0,1512107489
100075,551325,0,1512128407
100075,2236861,0,1512138588
100075,1557986,2,1512149044
100075,2444762,0,1512149544
100075,1950861,2,1512149995
100075,1572291,0,1512150386
100075,1950861,0,1512151788
100075,551325,0,1512203650
100075,1950861,0,1512209507
100075,841027,0,1512245794
100075,3951364,0,1512246716
100075,3951364,0,1512246730
100075,4092260,0,1512273730
100075,4092260,1,1512273737
100075,1950861,0,1512297372
100075,1557986,0,1512297380
100075,551325,0,1512297401
100083,5118749,0,1511623825
100083,250498,0,1511623931
100083,2642113,0,1511624436
100083,3282527,2,1511775868
100083,2698063,0,1511946615
100083,2010880,0,1511946875
100083,4216747,2,1512052989
100083,4093743,2,1512105980
100083,3282527,2,1512223690
100083,5118749,0,1512223800
100083,1688796,0,1512224056
100083,4777442,0,1512293263
100083,2200475,0,1512293274
100083,2588391,0,1512293305
100083,4852598,0,1512293357
100083,956343,0,1512293378
100088,2472090,0,1511740202
100088,4468878,0,1511740269
100088,2472090,0,1511740343
100088,4468878,3,1511740456
100088,1680730,0,1512034552
100088,1680730,0,1512281583
100091,3021166,3,1511867359
100091,4529629,0,1511947081
100091,791003,0,1511947156
100091,1322484,0,1511947162
100091,4358074,0,1511947172
100091,1322484,0,1511947267
100091,3208761,0,1511947334
100091,1525081,0,1511947343
100091,1581249,0,1512016205
100091,2228469,0,1512016387
100091,4980402,0,1512029553
100091,5110299,0,1512029566
100091,4980402,0,1512029585
100091,1912858,0,1512105317
100091,3021166,0,1512203095
100091,136392,0,1512218804
100091,5021073,0,1512218836
100091,4775733,0,1512218881
100091,4101936,0,1512218905
100091,136392,0,1512218928
100091,4775733,0,1512218950
100091,136392,0,1512219017
100091,136392,0,1512219123
100091,3346409,0,1512219167
100091,3346409,0,1512219291
100091,2821041,0,1512219382
100091,2821041,0,1512219530
100091,319181,0,1512270964
100091,5021138,0,1512271104
100091,4803107,0,1512279135
100091,4971016,0,1512279164
100091,965918,0,1512279202
100091,4971016,0,1512279224
100091,1766820,0,1512279238
100091,1766820,0,1512279312
100091,1675211,0,1512279392
100091,2574771,0,1512279455
100091,2574771,0,1512279557
100091,1322484,0,1512312560
100091,5021138,0,1512312609
100091,319181,0,1512312617
100091,3208761,0,1512312649
100095,2236641,0,1511667631
100095,4981320,0,1511702988
100095,1470769,0,1511774894
100095,2236641,0,1511775328
100095,4983394,0,1511835317
100095,3694099,0,1511853890
100095,1758049,0,1511854015
100095,4396315,0,1511854123
100095,4534532,2,1511854522
100095,3771809,2,1511854628
100095,1470769,0,1511922638
100095,4390373,0,1511922712
100095,4085374,2,1511922995
100095,134347,0,1511923532
100095,4390373,0,1511923764
100095,4085374,0,1511924210
100095,4390373,0,1511924276
100095,4085374,0,1511924328
100095,4390373,1,1511924959
100095,3771809,0,1511924968
100095,4390373,2,1511925092
100095,134347,2,1511927145
100095,1788539,2,1511927302
100095,134347,0,1511927426
100095,1788539,3,1511936087
100095,4983394,0,1511936209
100095,1470769,0,1512032382
100095,4534532,0,1512032472
100095,4534532,0,1512039337
100095,3771809,0,1512039360
100095,2236641,2,1512039428
100095,1470769,0,1512100354
100095,1788539,0,1512191231
100101,4172922,3,1511587321
100101,2238186,0,1511597502
100101,456858,0,1511597529
100101,2238186,3,1511597594
100101,456858,3,1511597594
100101,4801180,0,1511683529
100101,4801180,0,1511683583
100101,3015146,3,1511742945
100101,1182441,3,1511749025
100101,1182441,0,1511758258
100101,4766206,0,1511788002
100101,4766206,0,1511788350
100101,4766206,0,1511788604
100101,1858061,0,1511832395
100101,2441473,0,1511832586
100101,1858061,0,1511832589
100101,2441473,3,1511832855
100101,3792151,3,1511874900
100101,4419446,3,1511875765
100101,980372,0,1511917434
100101,4703651,0,1511922298
100101,980372,3,1511931529
100101,509135,3,1511944783
100101,4865852,0,1511944889
100101,756251,3,1511945008
100101,4865852,3,1511945008
100101,812879,0,1511958129
100101,4835134,2,1511958317
100101,2766813,0,1511958470
100101,3333206,0,1511958537
100101,155165,0,1511958542
100101,3333206,0,1511958546
100101,99927,0,1511958550
100101,3333206,0,1511958575
100101,1767180,0,1511958769
100101,3333206,0,1511958773
100101,3333206,0,1511958803
100101,99927,0,1511958810
100101,3333206,0,1511958870
100101,581942,0,1511958884
100101,3333206,0,1511958893
100101,3333206,0,1511958914
100101,155165,0,1511958957
100101,3333206,0,1511958977
100101,155165,0,1511958992
100101,3333206,0,1511958995
100101,155165,0,1511959003
100101,3333206,0,1511959004
100101,4835134,0,1511959171
100101,155165,0,1511959238
100101,155165,0,1511959381
100101,1767180,0,1511959517
100101,155165,0,1511959604
100101,4835134,0,1511959627
100101,4835134,0,1511960136
100101,4336726,0,1511960239
100101,3543079,0,1511960248
100101,4336726,2,1511960678
100101,2342771,0,1511960689
100101,2987928,0,1511960751
100101,4336726,0,1511960799
100101,4835134,0,1511960830
100101,155165,0,1511960890
100101,2331370,0,1511960999
100101,3597425,0,1511961081
100101,4336726,0,1511961133
100101,4835134,0,1511961141
100101,4956061,0,1511961363
100101,3990990,0,1511961366
100101,4956061,0,1511961435
100101,4336726,0,1511961675
100101,3836557,0,1511961694
100101,4441103,0,1511961707
100101,4171910,0,1511961734
100101,4336726,0,1511962008
100101,2530033,0,1511962467
100101,4451125,0,1511962562
100101,2300515,0,1511963273
100101,4336726,0,1511963451
100101,509135,0,1512003577
100101,4419446,0,1512012626
100101,3399340,0,1512039852
100101,2331391,0,1512041617
100101,2331391,3,1512042153
100101,3724318,0,1512042892
100101,1663138,0,1512042949
100101,5160703,0,1512099325
100101,4185988,0,1512125930
100101,3066126,0,1512126502
100101,4185988,0,1512126504
100101,3066126,0,1512126527
100101,4469994,0,1512127014
100101,4288941,0,1512127384
100101,4288941,0,1512127517
100101,4469994,0,1512128160
100101,2955350,3,1512130167
100101,3015146,0,1512269170
100101,87988,0,1512307639
100101,1235065,0,1512307768
100101,1563032,0,1512307808
100103,3231513,0,1511822254
100103,518346,0,1511919939
100103,882559,0,1511920175
100103,3258972,0,1512118457
100103,3258972,0,1512277893
100105,3840330,0,1511693185
100105,2570632,0,1511693268
100105,3840330,0,1511693553
100105,2570632,0,1511694678
100105,3840330,0,1511694686
100105,4723402,0,1511694697
100105,3831441,0,1511694745
100105,1569334,0,1511694776
100105,4433823,0,1511701143
100105,5030803,0,1511701256
100105,4668544,0,1511701660
100105,4024030,0,1511702346
100105,3741934,0,1511702377
100105,4668544,0,1511702494
100105,3676286,2,1511703738
100105,4668544,0,1511703796
100105,4399610,0,1511703864
100105,4668544,0,1511703894
100105,4399610,0,1511703904
100105,4723402,0,1511704781
100105,4399610,0,1511704794
100105,3676286,0,1511704993
100105,4668544,0,1511705122
100105,3676286,0,1511705745
100105,2570632,0,1511705985
100105,3840330,0,1511706055
100105,4433823,0,1511706210
100105,5030803,0,1511706268
100105,4024030,0,1511706297
100105,1569334,0,1511706426
100105,3831441,0,1511706653
100105,2570632,0,1511706701
100105,3741934,0,1511706900
100105,4718516,0,1511707007
100105,1283342,0,1511707018
100105,4718516,0,1511707023
100105,4755305,0,1511946036
100105,1900509,0,1511946060
100105,3741934,0,1512114434
100105,3840330,0,1512114462
100105,3831441,0,1512114861
100105,4718516,0,1512114907
100105,1283342,0,1512114988
100105,4718516,0,1512114991
100105,3840330,0,1512115070
100105,4433823,2,1512115562
100105,3840330,0,1512116221
100105,2570632,0,1512116289
100105,4433823,0,1512116313
100105,2570632,0,1512116343
100105,4668544,0,1512116450
100105,3724598,0,1512220120
100105,2371022,0,1512221004
100105,600441,0,1512221348
100105,2859348,0,1512221464
100105,1133090,0,1512221695
100105,600441,0,1512221790
100105,2364468,0,1512221905
100105,1799279,0,1512222223
100105,5066106,0,1512222237
100105,3676286,0,1512225527
100105,4433823,0,1512225538
100105,2364468,0,1512287005
100105,2371022,0,1512287069
